gem_id,gem_parent_id,source_language,target_language,source,target,references
wikilingua_crosslingual-train-2577818,wikilingua_crosslingual-train-2577818,fr,en,"Regardez votre émission favorite et dressez une liste des choses qui se produisent au moins une fois par épisode. Associez chaque élément de votre liste avec un exercice. Tout en regardant votre émission, faites pause et adonnez-vous à votre exercice chaque fois que quelque chose dans la liste se produit. Vous pouvez également chercher sur Internet d'autres exemples d'entrainement ludique.",Use TV to help you work out.,['Use TV to help you work out.']
wikilingua_crosslingual-train-2577862,wikilingua_crosslingual-train-2577862,fr,en,Ouvrez votre navigateur internet et tapez https://app.box.com/ dans la barre d'adresse puis appuyez sur Entrée. Saisissez votre nom d'utilisateur et votre mot de passe sur Box. Cliquez sur Connexion pour continuer.,Go to the Box website. Log in.,['Go to the Box website. Log in.']
wikilingua_crosslingual-train-2577904,wikilingua_crosslingual-train-2577904,fr,en,"Étant donné que les pierres à aiguiser sont très variées, il est important de lire le mode d'emploi de la vôtre. Il vous indiquera si vous devez faire tremper la pierre dans de l'eau ou la lubrifier avec de l'huile pendant que vous l'utilisez.  En général, les pierres à aiguiser en diamant peuvent s'utiliser à sec ou être lubrifiées avec de l'eau.",Follow the instructions that came with your stone.,['Follow the instructions that came with your stone.']
wikilingua_crosslingual-train-2578298,wikilingua_crosslingual-train-2578298,fr,en,"Vous pouvez utiliser pratiquement n'importe lequel, mais prenez en compte l'usage que vous ferez du coussin. Si vous voulez l'utiliser pour dormir, choisissez une matière qui est agréable contre peau. Si vous voulez faire un coussin décoratif, choisissez un tissu qui va bien avec votre mobilier .  Le coton doux avec une trame serrée convient bien aux oreillers. Le brocart et les autres matières de décoration d'intérieur sont parfaits pour les coussins décoratifs.",Choose your fabric.,['Choose your fabric.']
wikilingua_crosslingual-train-2578452,wikilingua_crosslingual-train-2578452,fr,en,"Pour les oreilles poilues, il vous faut deux barrettes, de la fausse fourrure, du carton, de la colle (un pistolet à colle ou de la colle pour textile de préférence), une règle graduée et des ciseaux. Les épingles à cheveux sont trop fines pour servir. Utilisez des barrettes plates, des barrettes à clips ou des pinces crocodiles. Une fois que la colle est sèche, faites-vous deux couettes. Placez les barrettes au-dessus des élastiques à un endroit qui ne vous gêne pas .",Gather your materials. Let the glue dry and wear your ears.,['Gather your materials. Let the glue dry and wear your ears.']
wikilingua_crosslingual-train-2578502,wikilingua_crosslingual-train-2578502,fr,en,Prenez l'extrémité du paquet de cartes avec votre pouce et votre majeur. Placez votre pouce et votre majeur l'un en face de l'autre sur les deux côtés longs des cartes. Vous pouvez poser votre index contre la surface du paquet pour mieux le soutenir.,Hold the end of the deck with your thumb and middle finger.,['Hold the end of the deck with your thumb and middle finger.']
wikilingua_crosslingual-train-2578514,wikilingua_crosslingual-train-2578514,fr,en,"Lancez l'application, allez à la page Options et sélectionnez Comptes pour faire apparaitre une liste de plateformes de réseaux sociaux.  Entrez votre nom d'utilisateur et votre mot de passe Twitter dans les champs correspondants et touchez ensuite Autoriser l'application. Cela vous ramènera automatiquement à Flipboard.",Follow steps 1 to 3 of the first method. Select Twitter. Login to your Twitter account.,['Follow steps 1 to 3 of the first method. Select Twitter. Login to your Twitter account.']
wikilingua_crosslingual-train-2578848,wikilingua_crosslingual-train-2578848,fr,en,"Branchez-le et réglez-le sur sa température la plus basse. Laissez-le chauffer pendant quelques minutes. La chaleur aidera la saleté et les dépôts qui auraient pu s’accumuler sur les plaques à se détacher plus facilement, ce qui vous permettra de nettoyer l’appareil de manière beaucoup plus efficace.",Plug in your iron and turn it on.,['Plug in your iron and turn it on.']
wikilingua_crosslingual-train-2578876,wikilingua_crosslingual-train-2578876,fr,en,"Remplissez une poche à douille de glace royale colorée. Placez une douille en pétale dans la poche avant de la remplir.   Si vous n'avez pas de glace royale, apprenez comment en faire en lisant cet article. Pour le pochage, il est conseillé de tenir la poche à douille dans votre main dominante pour contrôler au maximum la sortie du glaçage.",Fill the piping bag with your colored royal icing.,['Fill the piping bag with your colored royal icing.']
wikilingua_crosslingual-train-2578926,wikilingua_crosslingual-train-2578926,fr,en,"Vaporisez deux ou trois jets du désinfectant sur une serviette en microfibre propre. Servez-vous-en pour nettoyer toute la surface de la manette. Lorsque le côté propre de la serviette est sale, retournez-la et utilisez l'autre côté . Vous avez également la possibilité de faire usage d'un essuietout non pelucheux ou d'un chiffon doux. Toutefois, une serviette en microfibre éliminera plus facilement la saleté et sera moins susceptible de rayer les parties brillantes de la manette.",Wipe down the controller with the mixture using a microfiber towel.,['Wipe down the controller with the mixture using a microfiber towel.']
wikilingua_crosslingual-train-2578968,wikilingua_crosslingual-train-2578968,fr,en,"La tondeuse va faire tomber beaucoup de petits poils, surtout si vous avez une barbe épaisse. La meilleure des solutions est d'installer une poubelle juste en dessous pour les faire tomber dedans et éviter d'en mettre partout. Après avoir laissé les poils tomber dans la poubelle, attrapez un bout de papier essuietout humide et essuyez les poils qui sont tombés tout autour.",Place a wastebasket below you to catch the clippings.,['Place a wastebasket below you to catch the clippings.']
wikilingua_crosslingual-train-2579052,wikilingua_crosslingual-train-2579052,fr,en,Assurez-vous de mettre un récipient pour recueillir le jus qui sortira ! Notez que certaines centrifugeuses peuvent ajuster quantité de pulpe qui sera extraite et mélangée au jus. Vérifiez la notice pour en savoir plus.,Process the oranges through the feed tube.,['Process the oranges through the feed tube.']
wikilingua_crosslingual-train-2579120,wikilingua_crosslingual-train-2579120,fr,en,"Une fois le martini mélangé, placez une passoire à cocktail sur le shaker, et versez le martini au travers de la passoire, dans un verre à martini. Ajoutez une olive verte en décoration, et servez le cocktail bien frais.",Strain the martini into a glass and serve.,['Strain the martini into a glass and serve.']
wikilingua_crosslingual-train-2579136,wikilingua_crosslingual-train-2579136,fr,en,"Si vous voulez découper le fruit davantage, vous pouvez couper chaque tranche en deux ou en quatre, comme si vous coupiez une part de gâteau. C'est une méthode idéale lorsqu'on veut ajouter du pamplemousse dans des cocktails. Vous pouvez également couper une tranche au milieu du pamplemousse et vous en servir de garnison sur un verre, un pichet ou un saladier de jus de fruit. Ou bien vous pouvez aussi déguster les tranches directement, sans cuillère ni fourchette !",Cut the slices (optional).,['Cut the slices (optional).']
wikilingua_crosslingual-train-2579156,wikilingua_crosslingual-train-2579156,fr,en,"Commencez par entasser tous vos vêtements à un seul endroit. Sortez-les du sèche-linge et empilez-les sur votre lit pour pouvoir les prendre et les plier les uns après les autres facilement. Dégagez un espace suffisamment grand pour poser un pantalon à plat sur votre lit. De cette manière, vous aurez assez de place pour plier chaque vêtement correctement.",Start by putting all of your clothes laid out or in a pile to get started. Have a space cleared so you can fold them well.,['Start by putting all of your clothes laid out or in a pile to get started. Have a space cleared so you can fold them well.']
wikilingua_crosslingual-train-2579190,wikilingua_crosslingual-train-2579190,fr,en,"Retirez son étiquette, posez-la sur le côté, au fond de votre mijoteuse que vous remplirez d'eau. Il faut que la conserve soit totalement immergée et couverte d'au moins 5 cm d'eau. Huit heures suffiront pour un dulce de leche léger et dix seront nécessaires pour une sauce plus sombre et plus épaisse. Pour le faire, utilisez une cuillère trouée ou des pinces, puis laissez votre conserve refroidir à température ambiante avant de l'ouvrir .",Prepare the can. Heat on low for eight to 10 hours. Turn off the slow cooker and remove the can.,['Prepare the can. Heat on low for eight to 10 hours. Turn off the slow cooker and remove the can.']
wikilingua_crosslingual-train-2579256,wikilingua_crosslingual-train-2579256,fr,en,"Si vous voulez filtrer ce qui peut et ne peut pas être vu sur Internet, vous pouvez utiliser OpenDNS. Les écoles et les offices gouvernementaux l’utilisent, et les options sont disponibles gratuitement. Une fois votre compte créé, définissez vos paramètres Internet afin d’utiliser vos adresses IP OpenDNS en tant que vos serveurs de nom de domaine. Vous serez alors en mesure de personnaliser vos préférences de filtrage.",Sign up for OpenDNS. Create an account.,['Sign up for OpenDNS. Create an account.']
wikilingua_crosslingual-train-2579304,wikilingua_crosslingual-train-2579304,fr,en,"Une fois le traitement effectué, vous devez laisser la ceinture seule pendant au moins une nuit. Si après ce délai vous remarquez qu'elle n'est pas totalement sèche, laissez-la pendant encore plus longtemps. Il est important que vous puissiez vous assurer que la ceinture est sèche avant de la desserrer et de la laisser se rétracter afin que les moisissures ne puissent se développer là-dessus.",Let the belt dry.,['Let the belt dry.']
wikilingua_crosslingual-train-2579306,wikilingua_crosslingual-train-2579306,fr,en,"Une fois qu’elle s’est dissoute, mettez le bol au réfrigérateur. Laissez-le jusqu’à ce qu’elle soit solide. Cela devrait prendre entre trois et quatre heures . Il sera plus facile de l’utiliser dans une bouteille avec un embout spécial, mais vous pouvez aussi le mettre dans un bocal en verre, surtout si vous y avez incorporé des huiles essentielles. Gardez le récipient au réfrigérateur pendant une à deux semaines .",Refrigerate the gelatin until it has set. Transfer the gel into a container.,['Refrigerate the gelatin until it has set. Transfer the gel into a container.']
wikilingua_crosslingual-train-2579468,wikilingua_crosslingual-train-2579468,fr,en,"Avec le keffieh complètement ouvert, joigniez un coin à celui qui lui est diagonalement opposé, pliant ainsi le carré en deux formant un triangle. Cette méthode de pliage est une bonne option, si vous souhaitez utiliser le keffieh pour protéger votre tête et votre visage des vents froids ou de la chaleur du soleil.",Fold the shemagh into a triangle.,['Fold the shemagh into a triangle.']
wikilingua_crosslingual-train-2579592,wikilingua_crosslingual-train-2579592,fr,en,"Nettoyez votre pinceau arrondi avec un produit nettoyant ou à l’eau savonneuse et séchez-le correctement. Procédez par petits mouvements dans la même direction pour estomper les deux couleurs et les unifier. Évitez de mettre trop de fard sombre au milieu de la paupière, car ceci va flouter la zone que vous avez créée. Estompez les bords extérieurs afin qu’il n’y ait pas de zones plus sombres ou de démarcations évidentes sur votre paupière.",Blend the shadows.,['Blend the shadows.']
